,name,date,rating,review,critic
616,RodrigoBrz,"Mar 19, 2021",10,Álbum maravilhoso assim como os outros álbuns da Lana del Rey!Com certeza umas das melhores compositoras de sua geração.,Positive
617,LanaTaylorNicki,"Mar 19, 2021",10,"<span>The queen is back and we are ready, Lana is giving us an album full of art,</span>",Positive
618,ethangatica,"Mar 19, 2021",10,<span>chemtrails over the country club isn’t just an album. it’s a lifestyle. a moment in time. a movement. a dream. it’s in every part of our souls. it’s the air we breathe. it’s the smile you give to the people you love. it’s in every fiber of our being.</span>,Positive
619,quiquedelrey,"Mar 19, 2021",10,"Otra obra de arte, otra joya más, Lana Del Rey siempre dando cátedra de lo mejor que sabe hacer: crear arte.Eterna vida a la Reina Del Alternativo Lana Del Rey, para que siga dándonos más arte como lo sabe hacer.",Positive
620,biesdaytona,"Mar 19, 2021",10,<span>An amazing album. Beautiful. White Dress is a career highlight. Dark But Just A Game is a masterpiece.</span>,Positive
621,amandapb,"Mar 19, 2021",10,"<span>These were the longest 19 days of wait ever but it was totally worth it!! Can’t stop listening, impeccable album just like always</span>",Positive
622,isadoracisne,"Mar 19, 2021",10,<span>just another epic album by lana del rey and we know that. qm der nota baixa tem mau gosto .</span>,Positive
623,temeirro,"Mar 19, 2021",10,"<span>yasss queen. Yosemite, tulsa, cotcc, lmlylaw are so good!<br/>great album, much quieter than the rest</span>",Positive
624,kristinka,"Mar 19, 2021",10,<span>I LOVE IT SO MUCH!!!!! Lyrics and production are amazing </span>,Positive
625,loryneto2021,"Mar 19, 2021",10,"<span>Chemtrails is the best album of the year , and lana again is magnific and the artist of millenium</span>",Positive
626,Lolo0,"Mar 19, 2021",10,"<span>Amazing album as always, every year her music gets more mature, and opens up a whole new world of music to discover.</span>",Positive
627,PaulaMendonza,"Mar 19, 2021",10,"<span>Melancólico,sufocante,sexy e sombrio. Esse álbum veio como uma transição que se iniciou desde o NFR e mostra uma Lana mais madura e segura de si para explanar seus sentimentos de forma poética e bela,e quem não gostou faz melhor</span>",Positive
628,chemtrailsnfr,"Mar 19, 2021",10,"<span>This album is a completely masterpiece, after doing NFR, a special and unique album, she showed us that not always the best melodies, or the more acceptable melodies, are essencial to build a work of art.</span>",Positive
629,PaulDelRey,"Mar 19, 2021",10,"This is amazing, Is the Brother of Norman fuc**** rockwell, ARTE EN SU MAXIMO ESPLENDOR OOMMMGGGGGGGGGG",Positive
630,Guyfromthepast,"Mar 19, 2021",10,"<span>I love this 70s vibes! And her sweeeet high voice! Incredible, magnificent!</span>",Positive
631,LucasOR,"Mar 19, 2021",10,"Álbum perfeito, Lana Del Rey está como nunca esteve antes..... vulnerável de uma forma doce e angelical com batidas folk para country e talvez até um pouco de Jazz. Mais uma vez não decepcionou.",Positive
632,LizzyRose,"Mar 19, 2021",10,"<span>Chemtrails over the Country Club is heaven personified. Her best work so far, flawless execution.</span>",Positive
633,Mikaelen,"Mar 19, 2021",10,"<span>wonderful, stunning album. it is certainly a complete album, Lana Del Rey is always ahead</span>",Positive
634,uglycrier,"Mar 19, 2021",10,yosemite was totally worth of waiting four yearsCOTCC shows us another side of Lana's life and personality feels like home,Positive
635,gawged,"Mar 19, 2021",10,"<span>Talented, brilliant, incredible, amazing, show stopping, spectacular, never the same, totally unique, completely not ever been done before, unafraid to reference or not reference, put it in a blender.</span>",Positive
636,Lenonazariob,"Mar 19, 2021",10,"<span>O álbum conta, assim como albuns anteriores com uma vibe bem Folk, uma batida suave e uma coisa que pode ser chamada de extraordinária.</span>",Positive
637,PopRange,"Mar 19, 2021",10,"Chemtrails Over the country club- A Glamorous Love Story . Chemtrails Over The Country Club is Del Rey's breakthrough in his undoubted legacy in the music industry.It makes clear his reinvention and making amends for the mistakes of his earlier albums.His previous work NFR was an insight into Del Rey's understanding of his brand and with COTCC he demonstrates his poetic power embodied in song.Lana Del Rey is one of the greatest living writers Hollywood has to offer.Her magnificent duet with producer Jack shows that their artistic ideas coincide.Chemtrails Over The Country Club is one of Del Rey's best works. Translated with www.DeepL.com/Translator (free version)",Positive
638,Andr3s00rtega,"Mar 19, 2021",10,<span>Lana nos sorprende con su  esperado Séptimo trabajo donde fusiona Baladas con Country y alternativo. un trabajo a la altura de lo que nos tiene acostumbrados.</span>,Positive
639,iduharte,"Mar 19, 2021",10,"<span>Amazing album!!! The start is so different and strong, and there are songs totally different and unexpected, great great album</span>",Positive
640,mamaweed,"Mar 19, 2021",10,A masterpiece at its finest. Giving off Norman F***ing Rockwell in Wild At Heart and Honeymoon in Tulsa Jesus Freak. Feels like a sweet farewell,Positive
641,cxseiro,"Mar 19, 2021",10,"<span>Great album, Lana keeps making me love he more every new album, she just keeps getting better</span>",Positive
642,victtor8,"Mar 19, 2021",10,"<span>gente ta simplesmente perfeito, porque esse album ainda não esta com nota maxima ?! bora criticos deem nota album para a Lana sem birra porque esse merece SIM.</span>",Positive
643,Istj,"Mar 19, 2021",10,"Una obra maestra llena de perfección y belleza, cada una de las piezas son perfectamente hermosas y nos transportan a un nuevo mundo.",Positive
644,darkbutjagstan,"Mar 19, 2021",10,<span>Lana once again proved that she can do anything. This album is just as sonically as it is lyrically a blessing.</span>,Positive
645,Dalicortezgrant,"Mar 19, 2021",10,"<span>Amo que sea tan sencillo, lo hace magnífico, el álbum está completo y perfecto en todo su esplendor, esta bien hermosa bien variado, te amo lana del rey</span>",Positive
646,Bella_estevam,"Mar 19, 2021",8,"Uma verdadeira obra de arte, Del rey segue sendo quem é, pode ser um pouco lento no começo até a metade mas segue o estilo da cantora. Lindos vocais!",Positive
647,DhiegoMarques,"Mar 19, 2021",10,"<span>Perfeito, lindo, sensível, produto final impecável melodicamente e liricamente</span>",Positive
648,whitehot,"Mar 19, 2021",10,<span>everything i always wanted to listen from her. yosemite is now one of my favorite songs ever. she did it and she did it with taste.</span>,Positive
649,Spektory,"Mar 19, 2021",9,"<span>Después de NFR era difícil esperar algo que lo superará o fuera igual de bueno, pero las espectativas fueron alcanzadas.</span>",Positive
650,Adelfo,"Mar 19, 2021",10,<span>Es el album del año. Impresionante como Lana plasma sus pensamientos en líricas tan perfectas. Siempre sorprendiéndonos y dándonos obras de arte!</span>,Positive
651,Ruizkaryme01,"Mar 19, 2021",10,"<span>Fascinante, increíblemente divino, una pieza maestra, lo que tanto habíamos estado esperando y mucho más, sencillamente LANA del rey en su esplendor</span>",Positive
652,lanasbiiitch,"Mar 19, 2021",10,"<span>I don't even know what to say... this might be one of lana's best work of art. Next to Norman this is her best album to date. You continue to out do yourself every single time Lana, we love you so much!</span>",Positive
653,venicebish,"Mar 19, 2021",10,"<span>Nfr! sister but doesn’t disappoint, lana never delivers a bad album, pure talent.</span>",Positive
655,andxao,"Mar 19, 2021",10,"<span>É muito bom ouvir a voz de Deus novamente! Nesse álbum, a Lana trouxe o novo testamento</span>",Positive
656,RossW,"Mar 19, 2021",10,"<span>she did it again, such an amazing album. so proud of her for making this honest, raw, beautiful piece of art.</span>",Positive
657,gdelart,"Mar 19, 2021",10,<span>álbum perfeito rainha del rey faz tudo novamente e todos aplaudimos. é isso</span>,Positive
658,Roberto25173529,"Mar 19, 2021",10,"<span>In all the totality, lana del rey makes us travel to new worlds again, this album is exceptionally beautiful, playing sounds of the seventies, the tracks are great, I can say that it is an album Really powerful, lana del rey knows how to make everything</span>",Positive
659,alantorram,"Mar 19, 2021",10,"<span>Simplemente hermoso. Me encanta ese estilo folk y country. Y las colaboraciones son de lo más exquisito del álbum. Como siempre, Lana entregándonos arte.</span>",Positive
660,rafxmus17,"Mar 19, 2021",10,<span>amazing vocals and the perfect synchrony with the instrumentals made it one of the most biggests alternative acts on the entire music story.</span>,Positive
661,Liberti,"Mar 19, 2021",10,<span>Esse álbum tá perfeito!!!!! Um dos melhores que já ouvi. Lana acertou mais uma vez.</span>,Positive
662,Asanakun21,"Mar 19, 2021",10,Happiness is here. Beautiful album with all you need. Just listen and enjoy.,Positive
663,ldrsmiles,"Mar 19, 2021",10,<span>masterpiece!!! masterpiece!!! masterpiece!!! masterpiece!!! the album of the year!!!!!!</span>,Positive
664,leogeorgete,"Mar 19, 2021",10,"<span>Absolutely OUTSTANDING! Lana’s vocals are so clear and crisp. Also, the pianos and layered vocals that were present on NFR! give space to guitar sounds and folk aesthetic.</span>",Positive
665,Hibow,"Mar 19, 2021",10,"<span>She keeps outdoing herself!! Wild at heart, tulsa jesus freak and white dress are perfection !! QUEEN OF ALTERNATIVE PURR</span>",Positive
666,Stevediamn,"Mar 19, 2021",10,"This album is beautiful this shows that wool can reinvent itself since the album is not so repetitive, it has beautiful vowels of real wool you surpassed. This album is very beautiful and reminds you of Lust For Life and doesn't lose Norman **** Rowell's stage!!! ❤️✨",Positive
667,Andrescordobas,"Mar 19, 2021",10,"<span>El nuevo álbum de Lana Del Rey chemtrails over the country club, Es un material muy fresco y da una armonía con sus moledlas y voz.</span>",Positive
668,rewivvv,"Mar 19, 2021",10,"<span>Perfect album as other album by new legend Lana Del Rey! White Dress? Chemtrails Over The Country Club, Tulsa Jesus Freak, Yosemite, Breaking Up Slowly and Dance Till We Die are the best!!</span>",Positive
669,Jamesj999,"Mar 19, 2021",10,<span>It’s like nothing I’ve heard before truly amazing and omg white dress ... wow just so good</span>,Positive
670,ariannasodre,"Mar 19, 2021",10,"<span>Lana Del Rey provou, mais uma vez, sua evolução como compositora, seu registro vocal inconfundível... O álbum tem a quantidade de músicas certa, não é cansativo e não tem nenhuma música abaixo da média. Simplesmente incrível, um de seus melhores trabalhos.</span>",Positive
671,wildatheart,"Mar 19, 2021",9,"<span>Amazing album that shows Lana Del Reys growth as a artist, I love the raw feeling of the album and the folkyness</span>",Positive
672,matheusacds,"Mar 19, 2021",10,"<span>A Lana fez tudo nesse álbum, composições tocantes, melodias de arrepiar e uma voz impecável. Ela mostrou toda sua essência musical misturando os gêneros.</span>",Positive
